Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,EquivDiameter,Compactness,ShapeFactor1,ShapeFactor3,Class
664.41,255.1716111,159.3110318,1.601719656,201.4212125,0.789355884,0.008008147,0.623082711,DERMASON
782.475,299.631194,189.5121477,1.581065898,237.9970748,0.794300058,0.006735253,0.630912583,SIRA
1577.459,586.7185949,378.779386,1.54897182,469.8259751,0.800768851,0.003384277,0.641230753,BOMBAY
703.892,246.0599293,194.4318532,1.265533014,218.6494876,0.888602578,0.00655321,0.789614542,SEKER
1194.963,416.0416065,251.2564253,1.655844646,322.1616388,0.774349569,0.005103866,0.599617255,BARBUNYA
689.513,239.4697423,193.6535289,1.23658858,215.2337046,0.898792902,0.006581732,0.807828681,SEKER
668.9,252.6113141,165.153356,1.529556046,203.7935247,0.806747415,0.0077443,0.650841392,DERMASON
1186.708,460.5660539,261.5247205,1.761080379,345.9784232,0.751202613,0.004898961,0.564305366,CALI
998.962,357.3101094,240.5337456,1.485488485,293.0290116,0.820097176,0.005298271,0.672559378,BARBUNYA
705.936,245.5716781,199.1923397,1.232836958,220.9636097,0.899792726,0.006403935,0.80962695,SEKER
959.281,352.8874658,217.4922322,1.622529054,276.7520999,0.784250297,0.005866303,0.615048529,BARBUNYA
753.173,278.3072461,190.3581347,1.462019191,229.8295363,0.825812262,0.006708462,0.681965891,HOROZ
687.923,235.063906,192.994447,1.217982743,212.8692607,0.905580377,0.00660496,0.82007582,SEKER
674.253,247.4037847,169.041895,1.463564903,204.3550436,0.825998049,0.007543028,0.682272778,DERMASON
1120.096,435.0024473,256.6516518,1.694913882,332.6193076,0.764637784,0.005006185,0.584670941,CALI
840.761,321.1870782,197.9265318,1.622759088,251.0206203,0.781540222,0.00649007,0.610805118,SIRA
736.459,271.2158665,185.2215123,1.464278437,223.7493663,0.824986271,0.006897657,0.680602347,SIRA
1138.801,449.8295743,246.5628943,1.824400932,331.7856907,0.737580874,0.005202868,0.544025546,CALI
964.019,371.5166427,224.0672843,1.658058399,287.7897829,0.774634969,0.005711335,0.600059335,CALI
931.443,346.2961144,223.4780809,1.549575301,277.5789816,0.801565395,0.005722484,0.642507082,CALI
760.189,276.6144812,186.1248499,1.486177054,226.7143736,0.819604138,0.006852151,0.671750944,DERMASON
597.935,207.5660434,164.228792,1.263883396,184.3717694,0.888255932,0.007774591,0.788998601,DERMASON
630.512,234.8169679,158.9357165,1.4774336,192.9594362,0.821744007,0.008029852,0.675263214,DERMASON
983.196,374.9335756,225.9208723,1.659579179,289.4990843,0.772134328,0.005696001,0.59619142,CALI
715.945,254.5845493,195.9298469,1.299365836,223.1282427,0.87644063,0.006510781,0.768148177,SEKER
1019.075,382.3720768,236.2449618,1.618540662,298.6199558,0.780966953,0.005459572,0.609909382,CALI
958.851,388.4139479,190.1314778,2.042870294,271.2220763,0.698280991,0.006722872,0.487596342,HOROZ
721.945,244.9037122,209.3768052,1.169679287,226.160516,0.92346708,0.006096378,0.852791448,SEKER
717.156,252.9001208,192.6070069,1.31303697,220.4790525,0.871802875,0.006624064,0.760040253,DERMASON
690.331,239.3814703,195.210938,1.226270786,216.0986043,0.902737392,0.006526746,0.814934799,SEKER
1045.608,395.7538512,248.7498339,1.590971319,312.6933923,0.790120908,0.005153448,0.624291049,CALI
998.451,386.3189647,233.877396,1.651801206,299.7392233,0.775885345,0.005474809,0.601998069,CALI
1537.846,577.6799314,354.2113808,1.630890374,450.2218737,0.779362151,0.003628643,0.607405362,BOMBAY
745.166,273.867402,186.5640013,1.467954161,225.5516776,0.823579864,0.006854225,0.678283792,DERMASON
821.031,314.5426793,192.9740847,1.629973682,246.0565252,0.782267531,0.006614849,0.61194249,SIRA
985.188,403.0374108,189.9760985,2.121516411,276.3630716,0.685700791,0.006718858,0.470185575,HOROZ
645.524,234.3922644,164.0119974,1.429116578,195.6819002,0.834847945,0.007793851,0.696971091,DERMASON
659.854,250.9167134,155.1456934,1.617297316,196.9175217,0.784792368,0.008238933,0.615899061,DERMASON
1099.559,409.2821438,262.3104973,1.560296473,324.8458407,0.793696587,0.004938309,0.629954273,CALI
847.653,346.9692765,173.4072482,2.000892582,244.6319789,0.705053719,0.007382011,0.497100747,HOROZ
878.258,357.2009479,178.7667491,1.998139753,252.1845396,0.706001877,0.007151313,0.49843865,HOROZ
799.28,305.6843171,185.0507295,1.651894688,237.2335018,0.776073513,0.006915622,0.602290097,SIRA
785.38,286.12968,204.6624782,1.398056364,241.8445885,0.845227201,0.006228741,0.714409021,SIRA
1566.793,573.4514258,380.042361,1.508914491,464.4346146,0.809893556,0.003384992,0.655927573,BOMBAY
599.118,218.2722857,152.953095,1.427053736,182.4627842,0.835941144,0.008347571,0.698797596,DERMASON
646.993,239.170384,164.282561,1.455847672,198.1357991,0.828429489,0.007756961,0.686295419,DERMASON
695.177,242.8672064,196.6838318,1.234810224,218.4892909,0.899624507,0.006477668,0.809324254,SEKER
996.779,373.7364857,228.2295645,1.63754633,291.9538,0.781175537,0.005582739,0.61023522,BARBUNYA
1063.993,415.282545,245.7565646,1.689812623,318.5168758,0.766988354,0.005211814,0.588271136,CALI
1504.648,548.8942349,354.891811,1.546652298,440.6938251,0.802875667,0.003598528,0.644609337,BOMBAY
712.794,250.7822313,198.444192,1.263741855,222.9427104,0.888989261,0.006424219,0.790301906,SEKER
930.782,379.6827557,185.9231094,2.042149343,265.3491037,0.698870569,0.006865873,0.488420073,HOROZ
892.167,351.75824,175.8947248,1.999822566,248.2972654,0.705874766,0.00726458,0.498259186,HOROZ
717.225,273.9078212,168.1707544,1.628748246,214.2256898,0.782108699,0.007599263,0.611694017,DERMASON
1000.541,382.7686783,231.4040488,1.654114006,295.1353312,0.771054028,0.005595052,0.594524314,CALI
655.703,224.4502114,187.5026272,1.197051022,205.0392561,0.913517768,0.006797608,0.834514712,SEKER
828.988,334.9761247,163.372447,2.050383225,233.4899801,0.697034693,0.007823255,0.485857363,HOROZ
951.837,340.0269706,228.2420069,1.489765075,278.071641,0.817792896,0.005598995,0.668785221,BARBUNYA
833.741,322.7242819,198.9522403,1.622119366,252.8551438,0.783502073,0.00642685,0.613875498,SIRA
878.699,343.8191404,194.9945121,1.763224701,257.0055405,0.747502132,0.006627583,0.558759438,SIRA
812.843,296.4923678,205.1168993,1.445479962,246.472727,0.831295351,0.00621421,0.691051961,SIRA
785.631,288.3032752,196.9707137,1.463685996,237.6517615,0.824311695,0.006499465,0.679489771,SIRA
671.541,225.4135036,197.1479559,1.143372259,210.7321732,0.934869339,0.006462914,0.873980682,SEKER
1306.551,451.4416501,272.1346295,1.658890862,349.2948699,0.773732042,0.004711154,0.598661273,BARBUNYA
1298.822,498.5977794,279.3503372,1.784847601,370.6704095,0.743425713,0.004620454,0.55268179,CALI
618.792,228.801308,155.4945646,1.471442481,188.4359425,0.823578957,0.008204292,0.678282298,DERMASON
714.972,258.6118866,179.4463484,1.441165501,215.3312901,0.832642664,0.007101406,0.693293805,SIRA
1608.021,620.2462774,358.0876099,1.732107619,469.8612041,0.757539741,0.003577133,0.573866459,BOMBAY
741.973,238.7682282,192.4767408,1.240504319,214.1900261,0.89706251,0.006626561,0.804721147,SEKER
1092.977,432.9595097,242.3349194,1.78661627,322.3137616,0.744443197,0.005306397,0.554195674,CALI
863.324,353.4646149,177.2423912,1.994244223,249.0959308,0.704726641,0.007253085,0.496639639,HOROZ
1531.455,564.8854422,377.1336328,1.497838944,460.0245627,0.814367885,0.003398666,0.663195052,BOMBAY
1017.74,343.4058788,217.0433676,1.582199367,272.5917457,0.793788815,0.005884268,0.630100684,BARBUNYA
930.097,371.9571248,195.0053327,1.907420273,267.9561987,0.720395392,0.00659592,0.518969521,HOROZ
702.913,269.773098,166.8326288,1.617028395,211.4529572,0.783817804,0.007682123,0.614370349,DERMASON
1385.644,509.4433176,341.4900636,1.491824717,415.9695994,0.816517923,0.003748718,0.666701518,BOMBAY
833.6,329.0114502,179.2313494,1.83568026,241.7577053,0.734800279,0.007167381,0.53993145,SIRA
1057.896,378.0114378,246.1248438,1.535852423,304.5118874,0.805562628,0.005190468,0.648931148,BARBUNYA
990.128,372.9684585,229.4178899,1.625716541,291.7923947,0.782351397,0.005577432,0.612073709,BARBUNYA
804.283,312.535535,187.3082547,1.668562528,241.7866698,0.773629373,0.006806829,0.598502406,SIRA
978.223,395.6667718,189.5627359,2.087260294,273.431209,0.691064372,0.006738194,0.477569966,HOROZ
811.933,307.5409802,195.4577912,1.573439352,244.9752492,0.79656132,0.006524822,0.634509936,SIRA
735.881,265.0161237,193.2607067,1.371288185,226.0760531,0.853065278,0.006601966,0.727720368,SEKER
981.016,376.8722117,228.2517453,1.651125213,292.1695946,0.775248441,0.005621267,0.601010146,CALI
1085.575,415.3920521,253.7863026,1.636778848,323.8841349,0.779707106,0.005041839,0.607943172,CALI
668.197,221.4087308,189.6018111,1.167756413,204.7751722,0.924873972,0.006722801,0.855391863,SEKER
1129.156,385.280099,265.5568751,1.450838352,319.2236316,0.828549495,0.004813895,0.686494266,BARBUNYA
692.505,258.7961821,174.2702258,1.485028099,212.1952951,0.819932092,0.007318069,0.672288636,DERMASON
714.519,238.4852609,206.1382711,1.156918895,221.5477024,0.928978594,0.006186388,0.863001229,SEKER
829.027,312.2965836,202.4879484,1.54229714,250.8582558,0.803269293,0.006318596,0.645241557,SIRA
964.754,399.8937836,192.6743433,2.075490575,276.6738778,0.691868414,0.006651483,0.478681902,HOROZ
670.787,245.2643628,168.8151005,1.452857961,203.2868316,0.828847817,0.007556594,0.686988703,DERMASON
749.314,262.250085,205.1999236,1.278022332,231.8235707,0.883979011,0.006213132,0.781418892,SEKER
874.526,340.8023077,197.7979167,1.722982291,258.7066097,0.759110499,0.006483322,0.576248749,SIRA
793.738,313.3112889,174.1892839,1.798682915,232.7635906,0.742914791,0.007363021,0.551922386,HOROZ
796.006,293.4623129,190.3073847,1.542043749,235.9688788,0.804085801,0.006710471,0.646553975,SIRA
689.809,237.3103987,193.835087,1.224290207,214.3474958,0.903236845,0.006576428,0.815836799,SEKER
1032.254,401.1511815,222.8211114,1.800328429,298.5410661,0.744210861,0.005730731,0.553849805,CALI
974.821,374.8584851,221.3174873,1.693758996,287.1985449,0.766151912,0.005786461,0.586988752,CALI
640.286,238.6403771,156.7726573,1.522206622,193.1803589,0.80950408,0.008141944,0.655296855,DERMASON
986.094,368.1112827,232.4928928,1.583322734,292.0126689,0.793272803,0.005496495,0.629281739,CALI
1060.544,391.2416311,251.1584629,1.557748151,312.6241633,0.799056487,0.005096947,0.638491269,BARBUNYA
750.551,279.3769561,183.5040179,1.522456889,225.1165928,0.80578082,0.007019169,0.64928273,SIRA
660.823,240.4080195,173.8389125,1.382935593,204.2677976,0.849671313,0.007335999,0.72194134,DERMASON
873.017,360.9078457,166.7639116,2.164184338,244.5096375,0.67748496,0.00768625,0.458985871,HOROZ
714.916,260.5214189,186.5263957,1.396700011,220.1583135,0.845067996,0.00684358,0.714139919,DERMASON
704.322,238.888659,196.7100157,1.214420415,216.6370458,0.906853623,0.006480973,0.822383493,SEKER
1101.786,422.363429,257.7041876,1.638946704,327.7781251,0.77605707,0.005005374,0.602264575,CALI
849.403,316.8919571,198.6595009,1.59515128,248.9834537,0.785704553,0.006508492,0.617331645,SIRA
879.66,327.8393634,212.2424791,1.544645374,263.3889326,0.803408504,0.006016947,0.645465225,SIRA
927.101,371.9760775,190.3382529,1.954289649,264.8832542,0.712097552,0.006750192,0.507082924,HOROZ
798.577,323.546597,159.4025185,2.029745829,226.6638235,0.70056006,0.008018304,0.490784398,HOROZ
621.479,240.1646543,146.1837772,1.642895395,187.215753,0.779530833,0.008724377,0.60766832,DERMASON
975.528,366.8687666,227.8834095,1.609896777,288.8562512,0.7873558,0.005598315,0.619929156,BARBUNYA
990.057,386.6966178,223.5914566,1.729478504,292.9594818,0.757595149,0.005736743,0.57395041,CALI
798.445,315.100763,173.405675,1.817130627,233.5145177,0.741078871,0.007357526,0.549197893,SIRA
684.955,227.565012,200.5136154,1.134910522,213.4844479,0.938125093,0.006357452,0.880078689,SEKER
684.121,235.4891195,193.432329,1.217423792,213.3054503,0.905797477,0.006589873,0.820469069,SEKER
1014.354,384.5871306,238.0234175,1.615753335,301.2201793,0.783230003,0.005396805,0.613449237,CALI
896.485,327.3825036,202.8131801,1.61420724,257.0773654,0.785250777,0.006307219,0.616618783,BARBUNYA
1118.397,394.6531382,249.6290876,1.580958141,313.5534052,0.794503768,0.005110962,0.631236237,BARBUNYA
572.586,205.6501386,150.6131453,1.365419587,175.4983321,0.853383,0.008501453,0.728262544,DERMASON
659.963,229.0597505,189.1650397,1.210898964,208.0750765,0.908387772,0.006736259,0.825168345,SEKER
669.671,245.3668123,172.542499,1.422065947,205.4982627,0.837514498,0.00739792,0.701430535,DERMASON
1008.888,393.4145063,227.6931827,1.72782734,297.7659856,0.756875969,0.005649504,0.572861232,CALI
731.21,287.206297,166.6151816,1.723770273,217.607564,0.757669892,0.007722468,0.574063665,DERMASON
580.59,217.2906552,141.1057253,1.539913811,174.702104,0.80400192,0.009064731,0.646419087,DERMASON
1196.528,428.4628408,271.0121313,1.580972921,340.4078891,0.794486375,0.004707866,0.6312086,BARBUNYA
621.595,232.3991464,155.6135234,1.493437982,189.9836693,0.817488671,0.008198079,0.668287727,DERMASON
921.726,351.5022062,218.5511185,1.608329477,276.6439635,0.787033363,0.005847844,0.619421515,CALI
783.172,278.4977783,212.6539866,1.309628767,243.2540536,0.873450607,0.00599255,0.762915964,SEKER
621.52,235.4088628,149.7871527,1.571622523,187.5758555,0.796808809,0.008518812,0.634904278,DERMASON
743.692,266.9985935,197.2979578,1.353276012,229.2471056,0.858607915,0.006468616,0.737207551,SEKER
677.873,254.2544922,169.4448179,1.500515007,207.3364096,0.815468029,0.007530566,0.664988106,DERMASON
816.906,307.3333029,197.3339282,1.557427583,246.0073618,0.800457872,0.006465819,0.640732806,SIRA
703.214,246.5148776,195.9839049,1.257832258,219.6256062,0.890922318,0.006507097,0.793742577,SEKER
1095.843,400.1388351,248.4560947,1.610501186,314.0382814,0.784823301,0.005166015,0.615947614,BARBUNYA
760.889,294.4626318,168.896273,1.743452514,221.9438927,0.753725155,0.007611214,0.568101609,SIRA
712.47,253.4993159,188.9044447,1.341944686,218.7251761,0.862823536,0.006746668,0.744464454,SEKER
1508.225,582.5025195,348.1777587,1.673003243,448.6396404,0.770193476,0.003684789,0.593197991,BOMBAY
1057.08,405.7892808,232.1361587,1.748065803,305.5866619,0.753067359,0.005532761,0.567110447,CALI
616.335,238.4687667,143.7002578,1.659487397,184.7959898,0.774927435,0.008891121,0.60051253,DERMASON
783.028,325.4723144,157.6263883,2.064833928,225.8844871,0.694020588,0.008121783,0.481664577,HOROZ
626.434,234.3922922,149.6996445,1.565750494,186.5480722,0.795879721,0.008575746,0.633424531,DERMASON
1124.684,404.4212334,253.2458473,1.596951096,319.2694966,0.789447908,0.005051603,0.623227999,BARBUNYA
700.907,267.4872008,170.1594591,1.571979613,213.0516129,0.796492738,0.007503147,0.634400682,DERMASON
1773.379,636.1081262,402.3250586,1.581080056,504.7728249,0.793533055,0.003178697,0.62969471,BOMBAY
968.793,380.8541775,215.9688009,1.763468501,285.7540874,0.750297894,0.005938598,0.56294693,CALI
866.461,336.28852,199.82693,1.682898897,258.5835415,0.768933597,0.006403544,0.591258877,SIRA
741.696,245.021911,205.6215787,1.191615747,224.2268564,0.915129816,0.006204971,0.837462581,SEKER
675.641,249.8353951,169.6200147,1.472912236,205.4827725,0.822472622,0.007533786,0.676461214,DERMASON
749.005,258.8946262,181.4799583,1.426574199,216.4930042,0.83622054,0.007033078,0.699264792,SIRA
1464.044,536.354184,361.5721968,1.483394433,438.6057866,0.817754014,0.003549875,0.668721627,BOMBAY
777.527,285.0488735,190.8570902,1.493519959,232.881168,0.816986803,0.006692074,0.667467437,SIRA
674.529,251.366707,168.6538236,1.490429933,205.6469097,0.818115144,0.007567867,0.669312389,DERMASON
813.641,302.3962409,194.2711931,1.55656758,241.8524854,0.799786679,0.006582417,0.639658732,SIRA
1000.066,344.3690357,239.3742573,1.438621845,286.7770714,0.83276091,0.00533145,0.693490733,BARBUNYA
687.872,229.7370214,192.8875726,1.191041073,210.3784205,0.915735824,0.006609045,0.838572099,SEKER
1685.938,605.7621375,432.3898213,1.400962991,509.2191532,0.840625588,0.002974423,0.70665138,BOMBAY
715.983,271.2667818,174.0412028,1.558635411,216.8543966,0.799413755,0.007344636,0.639062352,DERMASON
1588.111,584.7234815,383.24983,1.525697954,470.8073338,0.805179454,0.003358723,0.648313954,BOMBAY
837.86,316.553254,200.3609223,1.579915137,250.9572092,0.792780381,0.00639967,0.628500732,SIRA
952.177,359.0646751,216.0327705,1.662084295,277.7509388,0.773540139,0.005926138,0.598364347,BARBUNYA
949.622,345.9102405,222.2243718,1.556581025,276.6485659,0.799769806,0.005754621,0.639631743,BARBUNYA
704.621,242.7123622,200.951906,1.207813188,220.7503049,0.909514056,0.006341608,0.827215817,SEKER
1106.265,432.7253831,239.6112184,1.805947927,320.8567541,0.74147893,0.005351803,0.549791004,CALI
888.765,361.0072548,182.6451157,1.976550281,255.8112969,0.708604311,0.007024034,0.502120069,HOROZ
693.613,253.6640629,180.8837375,1.402359694,213.9610428,0.843481888,0.007055043,0.711461696,SEKER
801.894,296.6679405,200.6001221,1.478902094,243.6567534,0.821311373,0.006362442,0.674552371,SIRA
724.95,246.4546274,207.7667023,1.186208496,226.1295499,0.917530145,0.006136666,0.841861566,SEKER
756.887,287.164102,186.2711081,1.541645964,231.1497875,0.804939705,0.006843106,0.647927928,DERMASON
978.069,379.9616253,210.0652357,1.808779183,281.5526488,0.741002854,0.006102821,0.54908523,HOROZ
1056.402,410.4178411,232.7650657,1.763227828,307.9110849,0.75023806,0.005511702,0.562857147,CALI
1131.029,438.5409727,251.9410317,1.740649269,330.5631017,0.753779287,0.00510989,0.568183213,CALI
1658.79,615.3651524,394.5142925,1.559804458,492.1583259,0.799782575,0.003234695,0.639652167,BOMBAY
818.138,303.9182743,195.0015996,1.558542468,242.986963,0.799514157,0.006553918,0.639222888,SIRA
677.726,228.5222155,193.96029,1.178190729,210.4177557,0.920775931,0.00657164,0.847828315,SEKER
910.442,375.7425792,180.6354243,2.080115684,259.8385524,0.691533424,0.007085873,0.478218477,HOROZ
739.395,272.3422598,182.8147714,1.489716929,223.0112326,0.818863854,0.00697223,0.670538012,DERMASON
621.3,229.3542841,161.7145945,1.418265834,192.3348687,0.838592876,0.007894069,0.703238012,DERMASON
946.19,376.8101519,187.0892505,2.014066286,264.7390111,0.702579295,0.006845368,0.493617666,HOROZ
934.184,369.2990243,192.668844,1.916755281,265.9697649,0.720201645,0.00664697,0.51869041,HOROZ
1466.009,530.0595389,353.3292622,1.500185792,431.1634101,0.81342449,0.003630371,0.661659401,BOMBAY
1075.449,391.716943,229.8640755,1.70412424,299.1630894,0.763722619,0.00557271,0.583272238,BARBUNYA
739.802,269.4193377,192.0476192,1.402877781,227.0510866,0.842742353,0.006654137,0.710214673,DERMASON
767.796,287.9063394,185.6231138,1.551026344,230.2723042,0.79981672,0.006913181,0.639706786,SIRA
684.169,231.4932948,197.9525237,1.169438462,213.9967446,0.92441876,0.006436269,0.854550045,SEKER
939.415,384.5652799,191.618322,2.006933762,270.6793239,0.703857935,0.006682978,0.495415993,HOROZ
590.337,220.5364099,146.8189422,1.502097799,179.5470747,0.814138014,0.008710313,0.662820705,DERMASON
686.252,256.7741355,169.170536,1.517841945,208.1974233,0.810819294,0.00754242,0.657427928,DERMASON
829.315,312.5459589,200.4395002,1.559303224,249.7289453,0.799015115,0.006380963,0.638425154,SIRA
736.67,289.1749073,169.7010225,1.704025722,221.3004425,0.765282315,0.007518066,0.585657022,DERMASON
835.834,313.567906,204.2503522,1.535213539,252.6133265,0.805609636,0.006256468,0.649006885,SIRA
639.89,246.2625965,153.7276768,1.601940533,194.3958582,0.789384425,0.008297257,0.623127771,DERMASON
570.158,204.5811072,148.7523829,1.375313142,174.0668879,0.85084537,0.008596928,0.723937843,DERMASON
806.716,328.7112066,165.7553597,1.983110575,231.4470439,0.704104513,0.007813063,0.495763165,HOROZ
967.614,363.3525269,223.9302989,1.622614397,284.2283868,0.782238641,0.005726686,0.611897291,CALI
1065.907,415.5588949,234.5933731,1.771400826,310.404783,0.746957379,0.005491436,0.557945326,CALI
742.954,263.0712142,200.3548945,1.313026142,229.2332202,0.871373255,0.006374239,0.75929135,SEKER
651.089,244.2814709,164.3788948,1.486087805,200.1752275,0.81944499,0.007762113,0.671490092,DERMASON
942.939,395.1803258,182.6019455,2.164162735,267.8254959,0.677729832,0.007014579,0.459317725,HOROZ
783.499,295.3492484,177.0629936,1.668046171,227.8823119,0.771568958,0.007241437,0.595318657,DERMASON
749.694,262.2997011,204.3352616,1.28367321,231.3975277,0.882187538,0.006237212,0.778254853,SEKER
1594.528,578.0660713,401.3581787,1.440274802,479.0776905,0.8287594,0.003206828,0.686842143,BOMBAY
670.206,250.332706,161.1729478,1.553193072,200.4612513,0.800779309,0.00793171,0.641247501,DERMASON
1022.531,400.0841038,223.7557422,1.788039493,298.1356279,0.745182388,0.005731043,0.555296791,CALI
1090.98,414.4844029,240.9793698,1.71999953,314.490023,0.758749957,0.005335862,0.575701498,CALI
956.166,381.8160612,196.8159092,1.939965437,272.8811857,0.714692789,0.006528556,0.510785783,HOROZ
760.31,286.9312509,180.2077172,1.592225101,227.0651055,0.79135718,0.007085772,0.626246186,SIRA
666.811,249.8842793,168.2513275,1.485184593,204.9181304,0.82005211,0.007576843,0.672485463,DERMASON
615.615,228.9305673,154.1616638,1.485003221,187.6505072,0.819683057,0.00827779,0.671880314,DERMASON
817.382,314.7181139,190.2664056,1.654091867,244.5721173,0.777114842,0.006699123,0.603907477,SIRA
1058.219,370.583891,233.3440463,1.58814376,293.5065832,0.792011176,0.00547723,0.627281702,BARBUNYA
843.528,318.117155,201.0775971,1.58206165,252.605766,0.794065212,0.006347617,0.63053956,SIRA
1015.684,406.0431256,218.5881833,1.857571253,297.1260398,0.731759809,0.005855997,0.535472417,CALI
1634.814,619.885914,373.2696081,1.660692166,476.829325,0.769221101,0.003471331,0.591701102,BOMBAY
730.977,271.9255104,169.5989374,1.603344422,214.5226564,0.788902285,0.007523393,0.622366815,SIRA
744.333,278.4353279,185.95859,1.497297478,227.1856321,0.815936806,0.006868671,0.665752871,DERMASON
1008.429,339.042428,245.3134953,1.382078175,287.9003667,0.849157341,0.005208105,0.72106819,BARBUNYA
929.682,385.1188504,177.7240706,2.166948175,261.255722,0.678376874,0.007184115,0.460195184,HOROZ
852.78,352.41319,168.93977,2.086028588,243.486864,0.690913027,0.007568524,0.477360811,HOROZ
1640.204,627.0168971,362.913449,1.727731223,474.6172566,0.756944923,0.00354407,0.572965616,BOMBAY
630.683,239.0595552,153.2405628,1.560027912,191.1762044,0.799701163,0.00832815,0.639521951,DERMASON
1071.17,416.3012603,247.5448111,1.68172081,320.5947426,0.770102743,0.005157094,0.593058236,BARBUNYA
737.636,248.20203,208.5251515,1.190273826,227.1155663,0.915043145,0.00612663,0.837303958,SEKER
803.168,309.2182633,185.214073,1.669518187,238.7262072,0.772031395,0.006908362,0.596032475,SIRA
1017.032,399.3029062,218.1168313,1.830683601,293.2114489,0.734308327,0.005913584,0.539208719,CALI
697.658,233.0502036,200.3535672,1.163194681,215.90998,0.926452655,0.006365231,0.858314523,SEKER
734.88,246.3011391,209.0904901,1.17796433,226.8266668,0.920932269,0.006095205,0.848116243,SEKER
942.998,371.3359336,198.0167964,1.875274929,270.3851723,0.728141685,0.006467126,0.530190313,HOROZ
600.093,228.9876374,142.4219021,1.607811959,180.2618829,0.787212292,0.008972518,0.619703193,DERMASON
743.083,266.6617782,164.2904278,1.623112081,208.5548755,0.78209512,0.00780603,0.611672777,DERMASON
1029.691,359.0093548,244.4557801,1.468606529,295.8247799,0.824002985,0.005223322,0.678980919,BARBUNYA
727.902,276.8498473,175.9872019,1.573124888,220.3808577,0.796030266,0.007257828,0.633664185,DERMASON
951.325,389.8297431,188.3541151,2.069664063,270.3051077,0.693392725,0.006793234,0.480793471,HOROZ
703.303,257.4026315,176.840615,1.455562861,213.1412371,0.828046069,0.007214199,0.685660292,DERMASON
747.774,277.9911065,188.903905,1.471600634,228.8663401,0.823286554,0.006757362,0.67780075,SIRA
683.425,267.4363109,152.7070968,1.751302437,201.919976,0.755020795,0.008351643,0.5700564,DERMASON
723.764,254.7115957,192.9009219,1.320427052,221.5247131,0.869708003,0.006608676,0.75639201,SEKER
651.728,244.2742831,153.0912038,1.595612792,192.0632606,0.786260666,0.008431392,0.618205836,DERMASON
674.863,238.2312433,183.7249369,1.296673425,209.1279635,0.877836008,0.006935609,0.770596056,SEKER
729.744,269.4084685,183.3465288,1.469394977,222.0241929,0.824117349,0.006958582,0.679169405,DERMASON
1402.293,508.6819485,350.946932,1.449455465,421.7270907,0.829058495,0.00364161,0.687337988,BOMBAY
1013.02,393.1988626,229.4041948,1.714000317,299.9154562,0.76275769,0.005565763,0.581799294,CALI
824.388,311.9041796,195.5944153,1.594647675,246.4546459,0.790161409,0.006538186,0.624355052,SIRA
842.741,316.8195206,202.1279797,1.567420409,252.8224112,0.798001369,0.006310894,0.636806185,SIRA
1051.198,381.6775635,254.8511075,1.497649225,310.5688144,0.813694186,0.005038382,0.662098228,BARBUNYA
950.381,363.1910348,208.034821,1.745818479,272.3394021,0.749851665,0.006234825,0.562277519,CALI
1044.47,368.6010689,234.2025027,1.573856234,293.5651407,0.796430519,0.005445751,0.634301572,BARBUNYA
1010.572,408.4144656,207.2316923,1.970810841,288.9774421,0.707559272,0.006227064,0.500640124,HOROZ
667.512,253.6124887,159.1054119,1.593990334,200.4517237,0.790385855,0.008036393,0.6247098,DERMASON
727.866,267.0506657,184.3857737,1.448325759,221.455731,0.829264853,0.006933139,0.687680196,DERMASON
713.791,265.3164401,179.5930561,1.477320147,218.0021542,0.821668473,0.007108087,0.67513908,DERMASON
832.12,332.0685295,171.9583089,1.931099064,238.5928332,0.718504802,0.007427165,0.516249151,HOROZ
1093.472,428.3417667,237.7395384,1.80172709,317.1046614,0.740307591,0.005423695,0.548055329,CALI
1040.66,397.5332068,243.2745698,1.634092734,309.184128,0.777756733,0.005294795,0.604905535,CALI
1025.448,387.6268835,224.9648721,1.723055159,293.1245882,0.756202938,0.005744067,0.571842883,CALI
629.767,228.4449167,161.6017172,1.413629265,191.9637958,0.840306707,0.007893197,0.706115363,DERMASON
640.924,237.4579657,159.7690593,1.486257519,194.5726204,0.819398161,0.007986075,0.671413346,DERMASON
575.664,215.5036588,145.2785462,1.483382539,176.5868333,0.819414549,0.0087993,0.671440202,DERMASON
1025.929,363.1792578,244.6659062,1.484388501,297.5200155,0.819209823,0.005223947,0.671104734,BARBUNYA
726.205,263.247378,184.7009001,1.425263103,219.5299296,0.833930166,0.006954833,0.695439522,SIRA
1060.47,369.2427646,230.3727641,1.602805636,290.7016599,0.787291418,0.005563231,0.619827778,BARBUNYA
945.068,391.5043642,183.1808742,2.137255682,266.9660217,0.681897946,0.006994147,0.464984809,HOROZ
747.405,253.5903465,214.3616995,1.183002127,232.9686289,0.918680984,0.005949055,0.84397475,SEKER
1005.156,392.7669525,228.6643822,1.717656894,298.1975462,0.759222598,0.005623891,0.576418954,CALI
786.766,304.5675768,183.908874,1.656078743,236.2789333,0.77578492,0.006946144,0.601842242,SIRA
793.339,314.8587054,170.7036929,1.844475067,231.1580498,0.734164391,0.007502531,0.538997353,SIRA
1128.201,428.3970581,265.0758936,1.616129827,335.6126682,0.78341497,0.004842615,0.613739015,CALI
864.474,349.0372067,179.0170665,1.949742633,249.1828102,0.71391475,0.007157242,0.50967427,HOROZ
