Perimeter,MajorAxisLength,MinorAxisLength,roundness,Compactness,ShapeFactor1,ShapeFactor3,ShapeFactor4,Class
651.089,244.2814709,164.3788948,0.932909876,0.81944499,0.007762113,0.671490092,0.997893237,DERMASON
942.939,395.1803258,182.6019455,0.796226053,0.677729832,0.007014579,0.459317725,0.994038305,HOROZ
783.499,295.3492484,177.0629936,0.834918503,0.771568958,0.007241437,0.595318657,0.993019007,DERMASON
749.694,262.2997011,204.3352616,0.940262475,0.882187538,0.006237212,0.778254853,0.999024905,SEKER
1594.528,578.0660713,401.3581787,0.890937708,0.8287594,0.003206828,0.686842143,0.989241432,BOMBAY
670.206,250.332706,161.1729478,0.882966032,0.800779309,0.00793171,0.641247501,0.995981177,DERMASON
1022.531,400.0841038,223.7557422,0.839024293,0.745182388,0.005731043,0.555296791,0.992892593,CALI
1090.98,414.4844029,240.9793698,0.820124738,0.758749957,0.005335862,0.575701498,0.990206306,CALI
956.166,381.8160612,196.8159092,0.803859853,0.714692789,0.006528556,0.510785783,0.990906765,HOROZ
760.31,286.9312509,180.2077172,0.880276559,0.79135718,0.007085772,0.626246186,0.997124897,SIRA
666.811,249.8842793,168.2513275,0.932083895,0.82005211,0.007576843,0.672485463,0.998765048,DERMASON
615.615,228.9305673,154.1616638,0.9170243,0.819683057,0.00827779,0.671880314,0.99774443,DERMASON
817.382,314.7181139,190.2664056,0.88361584,0.777114842,0.006699123,0.603907477,0.998918447,SIRA
1058.219,370.583891,233.3440463,0.759249175,0.792011176,0.00547723,0.627281702,0.996213521,BARBUNYA
843.528,318.117155,201.0775971,0.885089642,0.794065212,0.006347617,0.63053956,0.997552457,SIRA
1015.684,406.0431256,218.5881833,0.84462504,0.731759809,0.005855997,0.535472417,0.99467817,CALI
1634.814,619.885914,373.2696081,0.839631962,0.769221101,0.003471331,0.591701102,0.982633384,BOMBAY
730.977,271.9255104,169.5989374,0.850038611,0.788902285,0.007523393,0.622366815,0.997868361,SIRA
744.333,278.4353279,185.95859,0.919447468,0.815936806,0.006868671,0.665752871,0.996830095,DERMASON
1008.429,339.042428,245.3134953,0.804439761,0.849157341,0.005208105,0.72106819,0.996572608,BARBUNYA
929.682,385.1188504,177.7240706,0.779403807,0.678376874,0.007184115,0.460195184,0.997219113,HOROZ
852.78,352.41319,168.93977,0.804594028,0.690913027,0.007568524,0.477360811,0.995788299,HOROZ
1640.204,627.0168971,362.913449,0.826401433,0.756944923,0.00354407,0.572965616,0.989930584,BOMBAY
630.683,239.0595552,153.2405628,0.906870272,0.799701163,0.00832815,0.639521951,0.997672093,DERMASON
1071.17,416.3012603,247.5448111,0.884088489,0.770102743,0.005157094,0.593058236,0.997358376,BARBUNYA
737.636,248.20203,208.5251515,0.935641205,0.915043145,0.00612663,0.837303958,0.996620986,SEKER
803.168,309.2182633,185.214073,0.871941098,0.772031395,0.006908362,0.596032475,0.995087057,SIRA
1017.032,399.3029062,218.1168313,0.820337109,0.734308327,0.005913584,0.539208719,0.987120559,CALI
697.658,233.0502036,200.3535672,0.945279027,0.926452655,0.006365231,0.858314523,0.998386887,SEKER
734.88,246.3011391,209.0904901,0.94027548,0.920932269,0.006095205,0.848116243,0.999050683,SEKER
942.998,371.3359336,198.0167964,0.811416707,0.728141685,0.006467126,0.530190313,0.994252602,HOROZ
600.093,228.9876374,142.4219021,0.890574857,0.787212292,0.008972518,0.619703193,0.996366204,DERMASON
743.083,266.6617782,164.2904278,0.777438042,0.78209512,0.00780603,0.611672777,0.992813474,DERMASON
1029.691,359.0093548,244.4557801,0.814619894,0.824002985,0.005223322,0.678980919,0.99715581,BARBUNYA
727.902,276.8498473,175.9872019,0.904693891,0.796030266,0.007257828,0.633664185,0.9968329,DERMASON
951.325,389.8297431,188.3541151,0.796802027,0.693392725,0.006793234,0.480793471,0.995080968,HOROZ
703.303,257.4026315,176.840615,0.906462349,0.828046069,0.007214199,0.685660292,0.998021657,DERMASON
747.774,277.9911065,188.903905,0.924533971,0.823286554,0.006757362,0.67780075,0.997452014,SIRA
683.425,267.4363109,152.7070968,0.861542278,0.755020795,0.008351643,0.5700564,0.998341163,DERMASON
723.764,254.7115957,192.9009219,0.924592053,0.869708003,0.006608676,0.75639201,0.998760472,SEKER
651.728,244.2742831,153.0912038,0.857147536,0.786260666,0.008431392,0.618205836,0.986417139,DERMASON
674.863,238.2312433,183.7249369,0.947747671,0.877836008,0.006935609,0.770596056,0.999211428,SEKER
729.744,269.4084685,183.3465288,0.913606708,0.824117349,0.006958582,0.679169405,0.997968112,DERMASON
1402.293,508.6819485,350.946932,0.892658229,0.829058495,0.00364161,0.687337988,0.996265803,BOMBAY
1013.02,393.1988626,229.4041948,0.865090219,0.76275769,0.005565763,0.581799294,0.997204174,CALI
824.388,311.9041796,195.5944153,0.882085009,0.790161409,0.006538186,0.624355052,0.995626332,SIRA
842.741,316.8195206,202.1279797,0.888265178,0.798001369,0.006310894,0.636806185,0.998143011,SIRA
1051.198,381.6775635,254.8511075,0.861482345,0.813694186,0.005038382,0.662098228,0.991590899,BARBUNYA
950.381,363.1910348,208.034821,0.810448111,0.749851665,0.006234825,0.562277519,0.981634484,CALI
1044.47,368.6010689,234.2025027,0.77968068,0.796430519,0.005445751,0.634301572,0.998299483,BARBUNYA
1010.572,408.4144656,207.2316923,0.807036372,0.707559272,0.006227064,0.500640124,0.986666983,HOROZ
667.512,253.6124887,159.1054119,0.8900229,0.790385855,0.008036393,0.6247098,0.995781383,DERMASON
727.866,267.0506657,184.3857737,0.913630789,0.829264853,0.006933139,0.687680196,0.995984942,DERMASON
713.791,265.3164401,179.5930561,0.920617403,0.821668473,0.007108087,0.67513908,0.997396564,DERMASON
832.12,332.0685295,171.9583089,0.811414217,0.718504802,0.007427165,0.516249151,0.996928253,HOROZ
1093.472,428.3417667,237.7395384,0.830022116,0.740307591,0.005423695,0.548055329,0.987446133,CALI
1040.66,397.5332068,243.2745698,0.871197066,0.777756733,0.005294795,0.604905535,0.98847174,CALI
1025.448,387.6268835,224.9648721,0.806449098,0.756202938,0.005744067,0.571842883,0.985316831,CALI
629.767,228.4449167,161.6017172,0.91701957,0.840306707,0.007893197,0.706115363,0.998185341,DERMASON
640.924,237.4579657,159.7690593,0.909599331,0.819398161,0.007986075,0.671413346,0.997893135,DERMASON
575.664,215.5036588,145.2785462,0.928705976,0.819414549,0.0087993,0.671440202,0.996002672,DERMASON
1025.929,363.1792578,244.6659062,0.830037109,0.819209823,0.005223947,0.671104734,0.99618015,BARBUNYA
726.205,263.247378,184.7009001,0.901921526,0.833930166,0.006954833,0.695439522,0.991184291,SIRA
1060.47,369.2427646,230.3727641,0.741648281,0.787291418,0.005563231,0.619827778,0.993463455,BARBUNYA
945.068,391.5043642,183.1808742,0.787563551,0.681897946,0.006994147,0.464984809,0.993791424,HOROZ
747.405,253.5903465,214.3616995,0.958920571,0.918680984,0.005949055,0.84397475,0.998423924,SEKER
1005.156,392.7669525,228.6643822,0.868642226,0.759222598,0.005623891,0.576418954,0.99008999,CALI
786.766,304.5675768,183.908874,0.890140541,0.77578492,0.006946144,0.601842242,0.996698144,SIRA
793.339,314.8587054,170.7036929,0.837915415,0.734164391,0.007502531,0.538997353,0.994167179,SIRA
1128.201,428.3970581,265.0758936,0.873380469,0.78341497,0.004842615,0.613739015,0.991881927,CALI
864.474,349.0372067,179.0170665,0.820034326,0.71391475,0.007157242,0.50967427,0.993733654,HOROZ
737.815,247.6331774,209.1588573,0.93830364,0.918671996,0.006092287,0.843958236,0.999202531,SEKER
634.686,227.9803771,165.8994671,0.9224199,0.851090828,0.007710115,0.724355598,0.995415267,DERMASON
767.554,279.2703195,185.8498523,0.867322717,0.814750518,0.006868091,0.663818407,0.997497584,SIRA
673.72,249.5018232,166.9111706,0.902544417,0.816563824,0.00765343,0.666776479,0.996709488,DERMASON
993.616,373.6598729,229.8306467,0.848982123,0.779904659,0.005602097,0.608251276,0.988898121,CALI
648.77,235.840739,168.7334929,0.928932575,0.843945022,0.007579891,0.712243201,0.995510493,DERMASON
1093.333,431.3139198,236.3027089,0.834175355,0.736949599,0.00543552,0.543094712,0.99128914,CALI
844.228,316.1689438,207.5508659,0.904321922,0.808262073,0.006164339,0.653287579,0.995174089,SIRA
860.826,334.6706657,193.70085,0.855828217,0.757427652,0.006631475,0.573696648,0.991216296,SIRA
820.129,283.1273358,212.9647399,0.882564027,0.866210821,0.005993508,0.750321186,0.997519301,SEKER
764.602,282.482488,189.163234,0.896624146,0.815829194,0.006772049,0.665577274,0.993924244,SIRA
1121.92,421.6688171,258.0643879,0.84904315,0.780378711,0.004958243,0.608990932,0.995071378,CALI
671.293,236.6108792,187.4231531,0.970264152,0.889554436,0.006800336,0.791307094,0.99897939,SEKER
635.026,237.5167249,159.0045122,0.920372905,0.816449544,0.008041873,0.666589858,0.995734257,DERMASON
1053.122,411.5200264,227.0045175,0.821377071,0.738259638,0.005676765,0.545027293,0.988040452,CALI
788.215,294.72321,187.6463242,0.872772941,0.795300253,0.006830202,0.632502493,0.993428279,SIRA
1118.823,441.6257063,240.6262772,0.829235059,0.734337989,0.005346429,0.539252282,0.989699349,CALI
633.554,236.4779965,160.3994674,0.930227325,0.822503157,0.007958738,0.676511443,0.997385298,DERMASON
701.991,234.7831509,205.8916005,0.966923684,0.93585991,0.006191865,0.875833772,0.998734344,SEKER
1223.39,484.269337,266.4382995,0.845701864,0.739497527,0.004807837,0.546856593,0.993948243,CALI
711.888,229.3815744,207.1091018,0.924926014,0.950072544,0.006149475,0.902637838,0.999707336,SEKER
1117.68,437.5317131,252.7078941,0.86834312,0.757711282,0.005068659,0.574126387,0.994027126,CALI
845.203,349.1877688,171.1671257,0.822849045,0.698895459,0.007464946,0.488454863,0.996467418,HOROZ
1130.491,441.8439031,250.8260603,0.843661042,0.748052997,0.005149636,0.559583287,0.985736742,CALI
1134.894,375.2265882,249.668715,0.714330725,0.813694702,0.005124996,0.662099068,0.9950673,BARBUNYA
1440.778,524.9804748,351.9433714,0.874494989,0.816925978,0.003634139,0.667368054,0.995487417,BOMBAY
805.943,327.9802769,167.2015406,0.820076525,0.708327196,0.007737391,0.501727417,0.984181704,HOROZ
743.837,247.739465,215.6885957,0.951971134,0.932490893,0.00591052,0.869539266,0.998750963,SEKER
1094.611,368.2968728,266.4882629,0.805977313,0.849323836,0.004792537,0.721350979,0.996934374,BARBUNYA
1082.571,366.4219104,251.0428058,0.772654462,0.82664252,0.005085026,0.683337855,0.997399474,BARBUNYA
821.862,305.7755909,195.983127,0.869394998,0.797727902,0.006543314,0.636369806,0.99287299,SIRA
686.408,234.6158228,192.04541,0.941605758,0.903669695,0.006645588,0.816618918,0.997637587,SEKER
820.238,305.0065164,197.481314,0.876445911,0.801389143,0.006500011,0.642224558,0.991904861,SIRA
693.537,237.4905508,186.9933377,0.909023168,0.886259501,0.006825618,0.785455903,0.997566851,SEKER
684.885,260.5239577,165.0223139,0.901246211,0.794404765,0.007744239,0.631078931,0.996296664,DERMASON
889.65,350.4872119,186.1809804,0.80963743,0.727013411,0.006873107,0.5285485,0.994996857,HOROZ
1143.707,461.7478661,241.7607518,0.837466184,0.721512151,0.005296853,0.520579784,0.994274722,CALI
861.798,333.0331134,199.1773475,0.878737249,0.772142949,0.006412499,0.596204733,0.996880022,SIRA
995.284,375.0609853,241.0058327,0.8959431,0.799531307,0.005310523,0.639250312,0.994821781,CALI
869.599,361.5044786,175.0048198,0.822012826,0.694216248,0.007308141,0.481936199,0.995527405,HOROZ
1076.791,409.9731483,254.2799783,0.880973374,0.784706993,0.005043589,0.615765064,0.992792055,CALI
1152.216,445.9285908,256.8470289,0.845588058,0.75630702,0.004991701,0.572000308,0.9930864,CALI
1162.038,415.4142707,235.1720675,0.710318435,0.750439333,0.005442489,0.563159193,0.994779559,BARBUNYA
1124.781,410.3366507,238.4400651,0.760320013,0.760809629,0.005360654,0.578831292,0.996123254,BARBUNYA
1130.424,371.8093491,236.308153,0.675836859,0.795595151,0.005410103,0.632971645,0.995923214,BARBUNYA
844.578,316.4861667,206.3486524,0.901493763,0.806522565,0.006184753,0.650478648,0.997668225,SIRA
743.961,257.4361065,197.9190711,0.905859099,0.875510107,0.006452356,0.766517947,0.997020624,SEKER
1134.821,403.7899116,241.4418177,0.744593972,0.77193687,0.00529165,0.595886532,0.996567092,BARBUNYA
1046.325,404.9604556,235.0267012,0.857255036,0.761481112,0.005422246,0.579853484,0.999110867,BARBUNYA
1607.597,607.9823028,375.2245473,0.864111531,0.782386371,0.003421186,0.612128434,0.991841439,BOMBAY
651.095,242.0169519,162.9802464,0.907903692,0.815959478,0.00790182,0.66578987,0.988662359,DERMASON
790.381,299.8963375,188.1332176,0.885858727,0.789582821,0.006809945,0.623441032,0.993804733,SIRA
732.799,269.9425883,181.7355993,0.898516612,0.819080606,0.007030487,0.67089304,0.996516942,SIRA
1103.241,396.1407983,223.2682399,0.713546924,0.748828245,0.005731867,0.560743741,0.994917474,BARBUNYA
689.281,259.2898003,169.6710244,0.911898955,0.808042792,0.00752066,0.652933154,0.99780683,DERMASON
1157.698,452.0659318,253.8619299,0.83767387,0.746072642,0.005059949,0.556624387,0.991211729,CALI
984.867,413.149554,186.3514503,0.779688824,0.670009683,0.006865002,0.448912975,0.995260274,HOROZ
738.976,257.1531925,205.2238431,0.952432332,0.892700146,0.006213081,0.79691355,0.998562645,SEKER
596.962,216.9663513,154.2756388,0.924872072,0.842258226,0.008272318,0.709398919,0.997666879,DERMASON
748.578,299.0563374,160.7345419,0.839374115,0.729981683,0.00798975,0.532873257,0.991442927,HOROZ
1473.74,550.8549182,366.741733,0.908230007,0.811580662,0.003509211,0.658663172,0.989327952,BOMBAY
725.097,276.5671888,174.2024924,0.903054759,0.79305375,0.007319884,0.628934251,0.998507973,DERMASON
908.476,366.5447142,181.1892679,0.79026984,0.701333088,0.00706211,0.4918681,0.995045977,HOROZ
868.816,327.2365278,208.6604222,0.888054914,0.796408841,0.006134458,0.634267042,0.994703942,SIRA
744.67,285.5908605,175.0477875,0.888657411,0.782414452,0.007282694,0.612172375,0.998760613,SIRA
643.875,228.7239641,171.6812907,0.933107733,0.865577413,0.007429962,0.749224258,0.998160846,DERMASON
1097.739,428.14004,243.8713866,0.85109167,0.752924702,0.005245914,0.566895607,0.995240611,CALI
887.573,366.9005057,172.5478749,0.772068855,0.676602996,0.007580432,0.457791614,0.973434038,HOROZ
815.81,306.6800226,195.4145372,0.885495049,0.796795245,0.006539299,0.634882663,0.996373311,SIRA
784.336,291.530194,190.8809411,0.886472513,0.806308748,0.00671775,0.650133797,0.992941626,SIRA
798.73,300.2030388,198.884438,0.921485817,0.812979075,0.006417063,0.660934976,0.997638078,SIRA
1093.025,382.3034483,243.989139,0.768516361,0.79780833,0.005232446,0.636498131,0.997320747,BARBUNYA
845.75,329.7456358,186.2771803,0.828197384,0.74298493,0.006994732,0.552026606,0.977190892,HOROZ
1410.901,501.721529,354.9685707,0.880770149,0.840069515,0.003595977,0.70571679,0.997477907,BOMBAY
690.578,256.3516827,168.1214356,0.890505974,0.809179948,0.007585491,0.654772188,0.998397091,DERMASON
731.336,253.31928,206.6018061,0.964188943,0.90236015,0.006172798,0.814253841,0.998375573,SEKER
681.995,250.9960881,176.1933881,0.937269105,0.837329739,0.007235193,0.701121092,0.998781243,DERMASON
1088.885,426.7867861,237.6889709,0.835238739,0.742209472,0.005415595,0.5508749,0.989133519,CALI
1068.229,407.1841243,242.1032751,0.845288161,0.767761,0.005304778,0.589456953,0.991384826,CALI
708.588,264.8028666,168.2092989,0.86951503,0.794254685,0.007621981,0.630840504,0.993098331,DERMASON
724.312,264.859556,185.2605376,0.919888023,0.834886893,0.006896666,0.697036124,0.996524575,SIRA
786.695,288.0018239,196.3956522,0.899093165,0.824448681,0.006504106,0.679715627,0.996760051,SIRA
832.12,332.0685295,171.9583089,0.811414217,0.718504802,0.007427165,0.516249151,0.996928253,HOROZ
671.661,252.9314107,161.6650078,0.889757599,0.797321262,0.007918459,0.635721196,0.994611394,DERMASON
786.042,296.2760188,191.9347493,0.9064451,0.804026072,0.00664773,0.646457925,0.997891111,SIRA
711.171,244.2392537,202.8969925,0.964980737,0.910474997,0.006288667,0.828964719,0.997874448,SEKER
643.554,231.5483003,168.7153599,0.928637998,0.852543895,0.007565454,0.726831094,0.997517383,DERMASON
1170.688,412.4733267,260.4731463,0.770251702,0.792887841,0.004910104,0.628671129,0.995534762,BARBUNYA
1167.001,410.0627937,266.3503482,0.789483867,0.804901282,0.004792637,0.647866074,0.997429791,BARBUNYA
588.474,217.5970715,148.3688069,0.9182515,0.82490737,0.008598975,0.68047217,0.997977637,DERMASON
534.918,191.2029134,143.0215569,0.94004939,0.863412178,0.008932629,0.74548059,0.996619417,DERMASON
674.271,231.5136009,188.035623,0.943939862,0.900700206,0.006779116,0.811260861,0.998842241,SEKER
685.989,233.4929687,196.2922116,0.96059461,0.916565581,0.006490964,0.840092465,0.999304466,SEKER
915.524,371.294459,187.5156135,0.815270286,0.708683301,0.006827902,0.502232022,0.99445568,HOROZ
673.468,230.2302104,194.6424568,0.974203092,0.919029673,0.0065477,0.844615539,0.999042123,SEKER
750.694,256.7552351,214.505591,0.96322447,0.913392662,0.005943959,0.834286155,0.998609578,SEKER
952.938,352.9881785,225.4791303,0.859077375,0.796472439,0.005686021,0.634368346,0.993105335,CALI
968.988,347.9202426,204.4911912,0.746443726,0.765926974,0.006238148,0.58664413,0.998113252,BARBUNYA
781.93,290.8127545,185.6955519,0.870088478,0.798337008,0.006869484,0.637341979,0.998123942,SIRA
664.437,242.4343542,169.9603597,0.920055252,0.836790476,0.007500367,0.700218301,0.998803321,DERMASON
864.497,335.7478759,195.0340972,0.860816198,0.760423551,0.006558216,0.578243978,0.995437157,SIRA
1100.848,434.8319301,235.2069191,0.819983915,0.729724159,0.005498842,0.532497348,0.984438937,CALI
728.792,261.8106675,182.7033872,0.886775815,0.834398099,0.006985157,0.696220188,0.997671006,SIRA
627.648,226.6588642,165.2559044,0.936332418,0.85292059,0.00772183,0.727473532,0.997775693,DERMASON
696.83,242.2198163,194.4135448,0.956299952,0.895497471,0.006554985,0.80191572,0.999106716,SEKER
954.593,374.6475276,203.1995126,0.792996789,0.722239466,0.006515156,0.521629846,0.961750988,HOROZ
1067.775,425.3361911,223.1012909,0.817174233,0.722361964,0.005736778,0.521806807,0.994809663,CALI
782.027,301.8236234,182.6130415,0.884132853,0.775492159,0.007014586,0.601388088,0.993976828,SIRA
1129.358,427.2790652,263.0184459,0.863217244,0.781682157,0.004876835,0.611026995,0.992626362,CALI
801.999,299.4319868,198.8750105,0.909456426,0.813048981,0.006432481,0.661048646,0.995294024,SIRA
763.718,281.1913676,190.1086812,0.895210755,0.817982129,0.006767379,0.669094763,0.989663756,SIRA
634.05,229.5178643,167.224514,0.938837626,0.852025089,0.00764168,0.725946752,0.99637155,DERMASON
1070.054,361.963668,243.2780493,0.751535573,0.815766023,0.005285839,0.665474204,0.99013242,BARBUNYA
802.209,302.6703418,187.9804312,0.870727009,0.787242983,0.0067877,0.619751514,0.997871966,SIRA
1022.439,391.4634428,240.1046704,0.881176129,0.780418732,0.005340274,0.609053397,0.992992511,CALI
697.445,257.8048744,174.3460084,0.910670724,0.821768814,0.007313406,0.675303983,0.998569799,DERMASON
694.399,257.6113301,170.6910637,0.898271819,0.813201445,0.007473927,0.66129659,0.998045769,DERMASON
667.638,227.0632245,194.4152197,0.976434152,0.924838401,0.006555889,0.855326068,0.998960346,SEKER
661.403,223.9809149,194.474673,0.982176064,0.931536651,0.006550873,0.867760531,0.999419589,SEKER
681.596,245.146993,177.5113487,0.922434734,0.849998998,0.00718864,0.722498297,0.997785698,DERMASON
716.007,250.1746618,192.7040335,0.925982531,0.876648453,0.006622407,0.768512511,0.997708009,SEKER
720.715,277.709633,172.6818721,0.909230899,0.787698171,0.007389235,0.620468408,0.997846802,DERMASON
654.544,239.6793961,168.3886875,0.927868181,0.83733918,0.007576639,0.701136902,0.99797719,DERMASON
879.784,335.5539974,202.1044661,0.860628154,0.774232762,0.006330013,0.599436369,0.995244063,SIRA
1869.885,695.1376297,432.5894199,0.844227291,0.786726756,0.002959317,0.618938988,0.994586925,BOMBAY
879.075,363.3302434,167.7152452,0.77196131,0.676662757,0.007653569,0.457872487,0.991912941,HOROZ
882.155,334.7131265,195.8523382,0.805303214,0.752838809,0.006711713,0.566766272,0.968607844,HOROZ
745.166,274.9432,183.3716302,0.894558286,0.815951785,0.006955657,0.665777315,0.998251176,SIRA
668.601,225.0172378,188.8365103,0.936629385,0.915345918,0.006753421,0.83785815,0.998390229,SEKER
825.922,316.6612869,180.1679484,0.817724776,0.750754195,0.007133778,0.563631861,0.990633418,HOROZ
1005.087,408.4304507,199.6062077,0.792606943,0.69737216,0.00641007,0.486327929,0.995115019,HOROZ
740.389,250.3152918,210.0477636,0.944949222,0.915223029,0.006072519,0.837633193,0.998212947,SEKER
870.465,354.044197,175.2687838,0.802400248,0.701034655,0.007317684,0.491449588,0.992731682,HOROZ
835.521,277.7966904,241.9587178,0.949315441,0.932793911,0.005267586,0.87010448,0.99898093,SEKER
948.654,381.6030998,181.2717506,0.755257597,0.687691453,0.007055227,0.472919535,0.995563622,HOROZ
644.718,239.4433802,159.3144358,0.902885736,0.814391972,0.008017525,0.663234285,0.996815249,DERMASON
921.621,365.1282657,203.3337489,0.850693246,0.741043202,0.006350057,0.549145027,0.986104728,HOROZ
740.165,275.8259887,181.0642004,0.895264421,0.808200568,0.007067025,0.653188158,0.995040815,SIRA
989.284,402.3994329,192.5597288,0.779007948,0.690692431,0.006632593,0.477056034,0.996922248,HOROZ
710.41,246.905723,196.8346306,0.949221155,0.892301743,0.006476725,0.796202401,0.998741577,SEKER
600.507,224.4821311,145.969269,0.880809646,0.79914844,0.008881236,0.638638229,0.982144198,DERMASON
906.358,316.9151109,209.6040912,0.797042325,0.812732533,0.006082357,0.66053417,0.998707891,BARBUNYA
710.496,283.0203847,149.6237186,0.821636048,0.724325525,0.008574816,0.524647467,0.992395653,HOROZ
920.997,377.6686082,174.0832915,0.760721031,0.677033513,0.007354936,0.458374378,0.994429803,HOROZ
786.675,291.921597,194.7910702,0.898692156,0.813176324,0.006595906,0.661255733,0.990983978,SIRA
654.454,223.8758675,186.1499298,0.959545923,0.911496183,0.00684531,0.830825292,0.999203884,SEKER
1162.919,453.4168019,252.5221424,0.825671826,0.741832262,0.005102712,0.550315106,0.988119746,CALI
822.101,311.8163549,194.1816987,0.88052906,0.787495825,0.006584377,0.620149675,0.995834378,SIRA
826.338,338.9045386,165.7581755,0.806871886,0.697160478,0.007729781,0.486032732,0.993728956,HOROZ
749.427,280.6452707,185.4397142,0.913322577,0.812332504,0.00687519,0.659884098,0.998671466,SIRA
807.608,282.3025285,212.3613284,0.901934736,0.864815626,0.00603043,0.747906067,0.994228918,SIRA
1093.724,419.0273771,253.5004339,0.87012579,0.775008546,0.005058884,0.600638246,0.992834076,CALI
765.401,275.0257092,206.0544958,0.952754559,0.864681918,0.006191902,0.747674819,0.997938903,SEKER
686.971,230.1693895,197.1409408,0.948184461,0.925097234,0.006463798,0.855804892,0.999184079,SEKER
741.094,249.391578,215.7686594,0.965963964,0.92965563,0.005907233,0.864259591,0.998935915,SEKER
861.054,343.0666475,182.6998015,0.824425814,0.725400429,0.007053034,0.526205783,0.988088943,HOROZ
1047.464,344.7302088,253.3359902,0.780406781,0.854418037,0.005059295,0.730030182,0.993397965,BARBUNYA
989.45,380.7966196,228.2109532,0.871318204,0.772039089,0.005609685,0.596044355,0.994569596,CALI
769.884,288.7779838,187.1060851,0.895091057,0.802869483,0.006840001,0.644599406,0.994869391,SIRA
812.918,307.9433601,191.864326,0.874996613,0.786012059,0.006692384,0.617814957,0.991596603,SIRA
659.67,246.5916034,165.2609695,0.920579047,0.817013288,0.007735236,0.667510712,0.9960158,DERMASON
689.826,246.7025111,187.537229,0.958599881,0.871434605,0.006796212,0.75939827,0.998977436,DERMASON
1010.003,378.8942069,244.5432033,0.892255056,0.801492264,0.005231106,0.642389849,0.99531612,CALI
602.741,219.7191521,154.1126756,0.916872556,0.836117732,0.008289099,0.699092862,0.996699917,DERMASON
1014.54,393.7455185,223.5987805,0.836434276,0.750100731,0.005747187,0.562651107,0.990798569,CALI
682.381,257.4506933,168.1789897,0.913701811,0.806464455,0.007604061,0.650384917,0.995618109,DERMASON
1131.829,380.0231477,264.8075786,0.769763681,0.831763009,0.004842848,0.691829703,0.992839037,BARBUNYA
1079.405,362.8565825,248.4165449,0.757531651,0.824137998,0.005166248,0.67920344,0.992097524,BARBUNYA
685.681,236.9992929,194.9151565,0.967177561,0.905687343,0.006549475,0.820269563,0.997373985,SEKER
737.909,267.5225426,196.8106349,0.952257768,0.856780973,0.006483509,0.734073635,0.997818261,SEKER
967.954,348.5079955,224.2208282,0.82145778,0.801280776,0.005690205,0.642050882,0.99794416,BARBUNYA
1660.027,633.3096037,374.2694279,0.848202424,0.768420531,0.003404835,0.590470112,0.999147579,BOMBAY
719.536,269.9203426,179.066724,0.919106227,0.813485643,0.007128115,0.661758891,0.997517477,DERMASON
853.375,345.5426622,176.6475883,0.821383754,0.712461536,0.007259147,0.50760144,0.992925827,HOROZ
771.903,296.3020925,178.9515827,0.87118033,0.77398433,0.007173169,0.599051743,0.991889998,SIRA
707.053,243.0580212,198.4945625,0.951796025,0.903366709,0.006419068,0.816071412,0.99928532,SEKER
692.918,254.009914,180.8653911,0.942395311,0.842942326,0.007054459,0.710551765,0.997908951,DERMASON
644.43,253.4954541,146.2546309,0.879576294,0.758913816,0.008720774,0.575950181,0.998264135,DERMASON
646.415,236.6383152,164.5918609,0.91703765,0.832664543,0.007760414,0.693330241,0.996820251,DERMASON
711.112,249.6546704,196.6274016,0.95701478,0.886967613,0.006482685,0.786711547,0.998875082,SEKER
587.728,221.2922092,145.4352474,0.917346265,0.809705395,0.008775865,0.655622826,0.997586391,DERMASON
803.555,302.5886455,191.5670753,0.881999928,0.79386633,0.006676713,0.63022375,0.995466212,SIRA
793.896,300.179289,191.9035959,0.899804105,0.798558987,0.006651436,0.637696455,0.997497038,SIRA
1034.342,409.8222248,229.5187696,0.860131094,0.745076909,0.005596447,0.555139601,0.991241574,CALI
750.734,253.1718813,215.8321307,0.956254492,0.923012298,0.005903094,0.851951703,0.999342474,SEKER
713.544,245.0519162,196.5277781,0.932731687,0.89514038,0.006484399,0.801276299,0.999117247,SEKER
734.011,279.7272357,168.1572201,0.860425717,0.774773278,0.007582739,0.600273632,0.998546977,DERMASON
1014.682,347.6635953,255.7337162,0.848576399,0.855788293,0.005000555,0.732373602,0.995643607,BARBUNYA
600.178,218.0748991,153.3052494,0.913486847,0.837289545,0.008328238,0.701053782,0.997240691,DERMASON
638.327,230.3926265,167.3832636,0.92941364,0.850216026,0.007645096,0.722867292,0.994981758,DERMASON
1091.632,413.18233,254.2352558,0.861737668,0.780678436,0.005056197,0.609458821,0.990490539,CALI
827.282,321.2061009,184.4441348,0.843902325,0.753123169,0.006988666,0.567194508,0.987758903,SIRA
1528.138,588.9439114,353.5895882,0.871830175,0.771178147,0.003635187,0.594715735,0.990567095,BOMBAY
950.15,407.4697047,173.7553106,0.771310679,0.65187098,0.007353456,0.424935775,0.99650741,HOROZ
982.208,350.0976801,229.6165007,0.818512439,0.807936081,0.005571433,0.652760711,0.99526824,BARBUNYA
652.526,241.3117547,161.9323696,0.903453754,0.818130218,0.007882914,0.669337054,0.997446647,DERMASON
701.895,256.91668,153.6367611,0.788177524,0.772043903,0.008314456,0.596051789,0.996738317,DERMASON
727.603,247.7575868,196.1055106,0.901948292,0.887786356,0.00652028,0.788164614,0.995758672,SEKER
