Area,Perimeter,MajorAxisLength,AspectRation,ConvexArea,EquivDiameter,Compactness,ShapeFactor2,labels
44125,805.369,301.1693651,1.609171912,44731,237.026781,0.787021552,0.001615297,6
91010,1196.528,428.4628408,1.580972921,92343,340.4078891,0.794486375,0.001157043,0
76132,1124.522,395.3319522,1.592954293,77886,311.3426939,0.787547508,0.001232201,0
48638,874.666,303.607016,1.483496872,49543,248.8530188,0.819655033,0.001737962,0
41226,746.767,273.2852477,1.421095198,41628,229.1082135,0.838348266,0.002019866,3
73094,1052.343,369.0461015,1.457311025,74275,305.0674864,0.826637878,0.001454253,0
30180,639.114,237.3642079,1.462040733,30533,196.0264509,0.825846713,0.002256698,3
48436,834.961,326.2953345,1.722446319,49032,248.3357215,0.761076532,0.001394234,4
27729,621.646,234.0180239,1.549356521,28014,187.8980025,0.802921071,0.002163646,3
44028,768.937,274.5148104,1.341921453,44445,236.7661096,0.862489384,0.002128294,5
28278,612.547,221.3212684,1.355973214,28550,189.7489601,0.857346252,0.00260843,3
33264,680.455,253.7941285,1.514199219,33616,205.7985428,0.810887722,0.002034838,3
24343,572.561,208.593682,1.400587624,24630,176.0524644,0.843997109,0.002682073,3
79896,1057.845,399.7660593,1.566358519,80538,318.9463069,0.797832381,0.001250568,2
70550,1019.266,395.1254436,1.721698477,71937,299.7116112,0.758522682,0.001143647,2
57011,942.7,381.980929,1.993832777,57679,269.422827,0.705330571,0.001022901,4
34165,693.307,272.1493592,1.69560807,34437,208.5670852,0.76636993,0.00169496,4
28929,637.003,245.240063,1.626162109,29192,191.9206784,0.782582895,0.001961368,3
42280,746.427,261.1940667,1.266026912,42627,232.0184647,0.888299139,0.002372712,5
39580,753.356,279.380961,1.546351224,40118,224.4879088,0.803518994,0.001815037,3
51426,879.177,300.8312456,1.380056886,52169,255.885945,0.850596302,0.001888922,5
78223,1092.091,418.9257286,1.742663005,79721,315.5893168,0.753329995,0.001063955,2
33190,675.454,253.6091891,1.517401142,33613,205.5695028,0.810575924,0.002034756,3
48830,830.137,314.5341675,1.585568615,49442,249.3437125,0.792739671,0.001569218,6
46958,831.681,324.4320834,1.745114595,47945,244.5174483,0.753678384,0.001375112,6
44818,790.151,306.1559554,1.638061627,45243,238.8808279,0.780258635,0.001561796,6
32066,669.313,236.436655,1.364864213,32481,202.058653,0.854599524,0.002426053,5
76130,1056.074,414.720541,1.764638807,76669,311.3386043,0.750719035,0.001067307,2
39496,790.356,274.5507126,1.493370985,40281,224.2495687,0.816787422,0.00190847,6
77147,1158.937,396.2326887,1.592371917,78916,313.4112493,0.790977772,0.001240133,0
30126,645.034,230.9081535,1.385816803,30524,195.8510008,0.848177069,0.002446942,3
57141,945.44,370.0875312,1.863524556,58117,269.7298293,0.728827119,0.001127287,4
39489,747.39,281.8853085,1.575121992,39933,224.2296956,0.795464286,0.001763026,6
97727,1184.262,452.170756,1.629325373,99056,352.7461991,0.780117233,0.001057078,2
40917,753.114,273.0100504,1.428620427,41340,228.2479846,0.836042425,0.002010795,6
44322,814.909,302.1163116,1.602711146,45272,237.5553054,0.786304136,0.0016073,6
40329,724.982,251.3028696,1.225517494,40651,226.6020247,0.901708863,0.00254112,5
72837,1052.169,371.9103821,1.487502677,73876,304.5307024,0.818828183,0.001415915,0
28154,633.807,241.4240607,1.618312473,28509,189.3324751,0.784232005,0.002000776,3
70776,1060.894,386.6199438,1.651514737,71978,300.1912757,0.77645057,0.00122471,0
23687,573.605,213.4650262,1.509144063,23983,173.6641157,0.813548331,0.002435173,3
35952,711.106,273.0062527,1.625792202,36347,213.9521164,0.783689437,0.001766873,3
28083,620.77,227.9197659,1.45025323,28386,189.0935909,0.829649812,0.002371906,3
70563,1014.222,393.4801157,1.715465171,71437,299.7392233,0.761764601,0.001158267,2
68324,1024.408,403.3133302,1.846802678,69905,294.9454503,0.73130598,0.001041467,2
43894,783.953,288.5641455,1.476165,44524,236.4055341,0.819247775,0.001826746,6
51906,896.485,327.3825036,1.61420724,52774,257.0773654,0.785250777,0.001479283,0
41884,748.149,267.7978082,1.343186767,42242,230.9293509,0.862327263,0.002180857,5
36799,759.261,300.6202949,1.911932826,37393,216.4577141,0.72003693,0.001354507,4
39797,755.236,287.8634353,1.630974796,40299,225.1024526,0.781976538,0.001668364,3
42418,780.397,288.3388968,1.532254745,42956,232.3968051,0.805984928,0.001769459,6
27419,617.36,228.9833296,1.499233996,27768,186.8447352,0.815975274,0.002283705,3
37438,698.989,238.7938728,1.195433826,37738,218.3289767,0.914298906,0.002749433,5
50303,896.852,369.0958489,2.112911153,50789,253.0766066,0.685666358,0.001000406,4
74557,1057.513,366.1088932,1.405535885,75694,308.1053728,0.841567573,0.001519349,0
58500,935.208,380.0832217,1.929422609,58982,272.9185105,0.718049351,0.001065417,4
33702,678.75,245.952983,1.403239917,34090,207.1490264,0.842230185,0.002265163,3
42811,769.464,285.1735485,1.486529053,43273,233.4708936,0.818697578,0.001845983,6
46343,784.808,280.3904973,1.329983633,46736,242.9109718,0.866330971,0.002102298,5
51478,899.728,372.0821857,2.103574579,52176,256.0152833,0.688061114,0.000999321,4
69923,1015.485,376.5109885,1.590664671,70617,298.3768233,0.792478394,0.001310048,2
26627,603.953,215.5059894,1.364149359,27005,184.1264494,0.854391332,0.002660383,3
41117,734.27,248.8671551,1.182057748,41527,228.8051362,0.919386635,0.002667587,5
70322,1019.083,400.2240975,1.769464572,71199,299.2269227,0.747648441,0.001096937,2
36100,714.927,272.4229742,1.605907528,36578,214.3920417,0.786982237,0.001785566,3
70089,1065.125,438.4463739,2.114477764,71449,298.7307926,0.681339408,0.000831573,4
49491,873.331,352.2892904,1.955159869,49949,251.0256925,0.71255556,0.001131952,4
41994,775.151,298.280475,1.658288094,42467,231.232397,0.775218013,0.001582387,4
27572,612.275,220.4603472,1.381440026,27880,187.3653136,0.849882149,0.002573219,3
46503,780.526,268.3833664,1.212568143,46896,243.3299376,0.90665059,0.002405549,5
44107,790.967,293.0861424,1.519787736,44651,236.9784307,0.808562386,0.00175195,6
41676,751.209,272.2269285,1.393153996,42073,230.3552284,0.846188251,0.002065821,3
46898,815.81,306.6800226,1.569381823,47348,244.3611838,0.796795245,0.001625915,6
38380,784.252,257.6520823,1.355101487,39006,221.0586658,0.857973527,0.002243903,5
51195,864.497,335.7478759,1.721482965,51832,255.3105922,0.760423551,0.001352657,6
39104,724.99,257.1793952,1.325204529,39594,223.1339489,0.867619853,0.002298861,3
81240,1136.169,391.1504063,1.463268583,82832,321.6177554,0.822235514,0.001357496,0
31495,651.736,239.4453877,1.426719962,31849,200.2515405,0.836314044,0.002294152,3
30573,661.776,260.1477983,1.73483724,30901,197.2986381,0.758409794,0.001736511,3
32147,671.343,253.992246,1.573810262,32469,202.3136961,0.796534931,0.00196191,3
25139,590.144,217.7287407,1.470500653,25452,178.9077106,0.82170002,0.002435571,3
78403,1078.803,413.6494353,1.700176316,79203,315.9522116,0.763816374,0.001107734,2
39572,744.104,273.2721788,1.474729456,40306,224.4652206,0.821397998,0.001939107,6
38716,729.744,269.4084685,1.469394977,39116,222.0241929,0.824117349,0.001979962,3
77528,1071.144,411.6679082,1.68742103,79378,314.1842062,0.763198199,0.001111265,2
31412,655.388,247.1958039,1.524469774,31771,199.9875011,0.809024659,0.002079564,3
41127,783.797,310.5081523,1.8343202,41668,228.8329582,0.736962803,0.001373751,4
28195,621.125,226.7890086,1.428355594,28556,189.4702852,0.835447389,0.002417164,3
39341,732.772,262.0481189,1.367989805,39772,223.8091082,0.854076378,0.002186262,5
57230,953.606,395.4095217,2.137775534,57949,269.9398065,0.682684133,0.000925726,4
50709,895.149,361.2876602,2.013490396,51399,254.0958561,0.703306213,0.00107529,4
42743,748.893,265.3749873,1.292952392,43104,233.2854,0.879078328,0.002287099,5
39779,719.021,252.4796509,1.256796099,40075,225.0515404,0.891365065,0.00247158,5
43192,800.212,314.0549537,1.778917858,43717,234.507489,0.746708454,0.001394397,4
25647,601.294,227.3244076,1.57669165,25994,180.7063214,0.794927053,0.002183224,3
39202,792.773,321.8306469,2.036509586,40240,223.4133761,0.694195467,0.001176051,4
31345,659.404,238.177771,1.415572003,31720,199.7741063,0.8387605,0.002319875,3
83091,1122.204,432.5212346,1.744293562,84877,325.2610444,0.752011736,0.001026908,2
46524,810.566,307.2748202,1.580854989,46926,243.3848734,0.792075554,0.0016036,6
29602,638.641,235.6881596,1.471923626,29925,194.1402509,0.823716606,0.002261037,3
54592,920.088,380.4380636,2.072891953,55212,263.6450137,0.693003773,0.000991464,4
54315,916.474,357.836505,1.808829559,55554,262.9752952,0.734903487,0.001185403,4
39898,743.961,257.4361065,1.300713999,40460,225.3879131,0.875510107,0.002338529,5
59678,971.509,347.2440928,1.583272974,60638,275.6526611,0.793829663,0.001425311,0
38726,758.269,276.7370044,1.540697446,39285,222.0528644,0.802396719,0.001827262,3
67425,1007.262,397.798017,1.837389131,68000,292.9985944,0.736551169,0.001071108,2
39669,715.564,248.0761897,1.216650465,39958,224.74016,0.905932005,0.00259834,5
27738,614.449,228.734106,1.477290247,28038,187.928493,0.821602411,0.002317834,3
71782,1024.023,401.4478656,1.739341759,73091,302.3171861,0.753067115,0.001109502,2
43485,758.113,265.5331421,1.27111069,43876,235.3015546,0.886147593,0.002322647,5
34413,692.24,260.3677665,1.539374714,34875,209.3226993,0.803950128,0.001949669,3
35570,710.53,263.2603831,1.518412207,36054,212.8124306,0.808372411,0.001949518,6
26879,601.69,218.0532765,1.386870898,27237,184.9956911,0.84839675,0.002592539,3
28753,622.095,226.5597708,1.397999008,29065,191.3359784,0.844527595,0.002472491,3
40788,738.76,270.1903939,1.403582954,41174,227.8878991,0.843434497,0.002067867,3
74724,1093.874,373.5049018,1.460608487,76013,308.4502419,0.82582649,0.001434073,0
28179,619.412,220.7768625,1.354615609,28531,189.4165176,0.857954567,0.002618574,3
31751,671.914,244.102719,1.448487483,32462,201.0637431,0.82368498,0.002182929,6
35067,694.734,257.3896686,1.477106963,35476,211.3023689,0.820943475,0.002056484,3
49639,833.546,298.8035974,1.410420771,50048,251.4007513,0.841357847,0.001860654,5
42248,739.448,257.281797,1.228816277,42578,231.9306454,0.901465429,0.002480727,5
46482,798.985,301.8648834,1.535672167,46868,243.2749895,0.80590689,0.001689846,6
65496,988.059,366.1841229,1.60331672,66356,288.7768987,0.788611195,0.001333878,0
35184,697.535,262.9989711,1.541609293,35620,211.6545774,0.804773405,0.001934118,3
34246,684.324,229.9085042,1.21010116,34732,208.8141792,0.908249044,0.002818024,5
44177,802.585,303.7853658,1.623938235,44960,237.1664044,0.780703849,0.00157578,6
40454,763.262,284.4584292,1.562348639,40915,226.9529302,0.797842169,0.001757539,6
50789,877.97,361.3987264,2.009555866,51342,254.2962116,0.70364446,0.001075994,4
48606,805.113,287.380339,1.333119094,48997,248.7711424,0.865651225,0.002047947,5
85695,1156.716,406.8040568,1.513651535,87339,330.3184263,0.811984101,0.001272916,0
91836,1164.661,431.4577021,1.560059519,94553,341.9491583,0.792543873,0.0011434,2
50914,843.481,313.330817,1.510346249,51386,254.6089515,0.812588286,0.001655114,6
54919,937.67,387.967492,2.134612252,55595,264.4334369,0.681586582,0.000940452,4
54338,925.712,379.4359707,2.041581059,55387,263.0309685,0.693215691,0.000994691,4
38938,781.143,241.3352881,1.1722315,39426,222.6598334,0.922616146,0.0027702,5
57029,953.664,388.137971,2.065365428,57971,269.4653558,0.694251467,0.000975298,4
58604,965.098,398.5784151,2.106712203,59291,273.160997,0.685338158,0.00092552,4
49557,830.709,315.1296637,1.569696263,50092,251.1930177,0.797110036,0.00158357,6
30429,649.233,240.0205021,1.483473928,30790,196.8334476,0.82006931,0.002200608,3
30731,670.479,249.4778692,1.586849236,31184,197.8077967,0.79288715,0.001979159,3
68632,1009.219,390.7563616,1.726879012,69718,295.6094999,0.756505918,0.001150293,2
40834,737.916,264.2154584,1.341279064,41174,228.0163669,0.862994044,0.002213845,5
26805,622.843,238.5741308,1.663204492,27174,184.7408617,0.774354123,0.001973994,3
37682,715.569,246.5710052,1.265889953,38157,219.0392945,0.888341653,0.002513668,5
35363,693.308,247.6217738,1.359738176,35741,212.1922949,0.856920988,0.00232907,3
25223,574.473,205.4197059,1.312973346,25498,179.2063644,0.872391301,0.002909849,3
23947,577.697,221.9711354,1.60736427,24185,174.6146253,0.786654648,0.002189584,3
38359,719.697,267.668939,1.464840819,38693,220.9981803,0.825639991,0.0020002,3
30792,647.984,236.4552024,1.42204946,31118,198.0040203,0.837384918,0.002329117,3
37548,703.892,246.0599293,1.265533014,37881,218.6494876,0.888602578,0.002520369,5
55429,911.762,327.8248583,1.51834187,56253,265.6584174,0.81036691,0.001573299,0
32580,667.271,243.627789,1.422881031,32877,203.6716582,0.835995184,0.002253049,3
41239,815.069,336.2166192,2.138828788,41825,229.1443335,0.681537796,0.001085052,4
87055,1142.042,455.2597172,1.854134493,87949,332.9292246,0.731295153,0.000922606,2
34700,690.412,233.6301362,1.2328649,35154,210.1937492,0.899685942,0.00272109,5
43626,760.859,264.4892473,1.257531207,44036,235.6827282,0.891086237,0.002357878,5
39870,744.509,277.7141328,1.516139273,40379,225.3088117,0.811297608,0.001861454,3
81940,1222.335,396.7937766,1.505580919,84256,323.0003844,0.814025832,0.0013116,0
47783,830.066,321.8222551,1.689054131,48430,246.6560463,0.766435641,0.001433591,6
45653,777.821,266.987536,1.222355421,46020,241.0958418,0.903022835,0.002398813,5
40623,754.292,292.6719883,1.65258393,40977,227.4264937,0.777069562,0.001620423,3
29081,638.527,238.8763025,1.539103457,29406,192.4242168,0.805539163,0.002133488,3
46039,814.361,322.1623863,1.767815048,46403,242.1129393,0.75152454,0.001376897,6
50527,851.72,328.499128,1.668378073,51073,253.6394576,0.772116076,0.001425348,6
30695,647.597,234.1149917,1.372666561,31423,197.6919013,0.844422221,0.002392103,3
28332,625.573,233.953523,1.514676806,28659,189.9300471,0.811828113,0.002212526,3
28470,624.257,232.2100188,1.478859402,28802,190.3920425,0.819913126,0.00227376,3
40821,729.317,249.1711775,1.193193102,41172,227.9800681,0.914953609,0.002638701,5
80023,1077.554,428.2739207,1.790911492,80739,319.1996994,0.745316686,0.001018709,2
52736,907.64,380.9695114,2.156670126,53205,259.1246044,0.680171501,0.000953754,4
28187,621.785,228.6742393,1.454343532,28533,189.4434033,0.828442259,0.002357204,3
28964,624.872,230.7781918,1.443169881,29266,192.0367417,0.832126902,0.002356537,3
49362,836.657,325.7739689,1.681802717,49880,250.6983255,0.769546831,0.001427722,6
33639,663.03,224.6629064,1.177150939,33919,206.9553214,0.921181537,0.002966531,5
71003,1076.435,365.1088878,1.466475491,72459,300.6722924,0.823514032,0.001458846,0
64762,1000.168,385.8340559,1.798432704,65876,287.1542084,0.744242775,0.001127505,0
68400,1003.086,380.6843,1.646749524,69457,295.1094456,0.775207818,0.001239827,2
32346,658.68,233.794202,1.324462634,32722,202.9389226,0.868023762,0.002531159,3
71678,1054.534,422.650982,1.932436241,73261,302.0981034,0.714769671,0.00094938,2
79453,1159.254,404.9254315,1.618602758,80866,318.0608457,0.785480044,0.0011967,0
40351,798.577,323.546597,2.029745829,40826,226.6638235,0.70056006,0.001191362,4
28361,619.577,230.0013734,1.461874366,28686,190.0272263,0.826200398,0.002330935,3
36461,695.283,239.6298858,1.23507307,36845,215.4613354,0.899142169,0.002649754,5
33194,664.658,232.3085443,1.275820505,33520,205.5818899,0.88495191,0.002647671,5
27773,615.915,223.0269709,1.400050741,28137,188.0470204,0.843158205,0.002503518,3
43668,783.069,289.7981464,1.506755334,44193,235.7961502,0.813656516,0.001794223,6
33657,674.773,243.0825677,1.376276353,34029,207.0106842,0.851606457,0.002343225,3
36960,706.565,256.8048435,1.397132272,37357,216.9307115,0.844729829,0.00218234,3
54815,893.955,346.4924872,1.715855517,55353,264.1829397,0.762449258,0.001317704,6
53799,927.771,376.5134286,2.049265453,54615,261.7231634,0.695123051,0.001007936,4
47171,860.849,348.027196,1.996110735,47961,245.0713826,0.70417308,0.001119014,4
49068,841.14,326.3957289,1.700495244,49477,249.9506311,0.765790141,0.001411123,6
47910,827.291,324.60811,1.72185821,48470,246.983616,0.760867053,0.001400709,6
50656,856.783,317.4710392,1.553552238,51375,253.9630335,0.799956538,0.001583137,6
31033,649.385,236.3047107,1.40854603,31416,198.7773699,0.84119089,0.002351834,3
67986,1030.513,360.4515938,1.498410401,69183,294.2149957,0.816239963,0.001451706,0
36234,707.769,262.7650076,1.490929186,36615,214.7895753,0.817420772,0.001997164,3
52808,928.664,332.5824783,1.640501936,54100,259.3014344,0.779660539,0.001435495,0
48165,824.701,310.0210088,1.563709456,48758,247.6400264,0.798784661,0.001616435,0
80035,1129.156,385.280099,1.450838352,81623,319.2236316,0.828549495,0.001399427,0
75266,1048.881,401.6330873,1.671233568,76209,309.5668709,0.770770339,0.001161744,2
39082,719.5,247.5161406,1.228620915,39529,223.0711722,0.901238892,0.002577307,5
34995,679.687,236.9907334,1.259706645,35298,211.0853331,0.89069024,0.002629129,5
27355,611.896,227.6450698,1.482824274,27659,186.6265462,0.819813696,0.002318793,3
40495,754.975,285.69816,1.577553327,40879,227.0679091,0.79478254,0.001736517,6
57878,950.746,389.1077987,2.04228313,58675,271.4637331,0.697656881,0.000982435,4
79935,1082.248,412.1137129,1.656529361,80637,319.0241417,0.774116783,0.001142052,2
37654,722.14,266.7900359,1.480636154,38076,218.9578996,0.820712434,0.001982907,3
54322,914.301,359.4040844,1.859958182,54916,262.9922405,0.731745275,0.00117011,6
66166,974.533,364.3490237,1.569897312,66906,290.2501813,0.796626757,0.001367987,0
41646,767.796,287.9063394,1.551026344,42225,230.2723042,0.79981672,0.001745097,6
84160,1124.141,439.6609796,1.778627496,85880,327.3466665,0.744543368,0.000990266,2
39981,735.873,265.14156,1.378574049,40402,225.622229,0.85095007,0.002144965,3
28692,628.311,224.0545728,1.366380481,29037,191.1329093,0.853064086,0.002550935,3
38325,720.488,263.1013581,1.413321705,38695,220.9002163,0.839601201,0.002104325,3
40556,753.828,284.165244,1.558829766,41011,227.2388677,0.799671573,0.00176743,3
88625,1140.249,447.4827971,1.763191152,89422,335.9179284,0.750683447,0.00098907,2
32749,676.089,255.6686374,1.564745294,33101,204.199221,0.798687015,0.001959592,3
46418,780.558,271.7285301,1.246969597,46840,243.1074519,0.894670323,0.00231356,5
62185,981.28,347.5787655,1.510807823,63550,281.3830149,0.809551799,0.001480901,0
39961,748.391,278.4865578,1.518736553,40363,225.5657896,0.809970116,0.001850221,6
38284,716.131,250.4616552,1.283238996,38694,220.7820254,0.881500305,0.002436652,5
54160,929.492,349.4594503,1.722028791,55623,262.5997977,0.75144569,0.001269078,4
26466,610.166,222.1737253,1.459182017,26878,183.5689456,0.826240571,0.002413294,3
76989,1070.532,410.7381029,1.715670889,77720,313.0901457,0.762262238,0.00111105,2
74642,1080.323,417.3311726,1.786641552,77403,308.2809532,0.738696204,0.00102693,2
72923,1083.134,406.9631528,1.775598951,74095,304.7104319,0.748742066,0.00108193,0
48350,836.603,324.6012524,1.699569299,48940,248.1151587,0.764369074,0.001413663,6
71085,1049.342,383.9366687,1.620633584,72146,300.8458626,0.783582,0.001256028,0
26712,611.795,230.6267247,1.560623464,27053,184.4201039,0.799647587,0.002177597,3
40024,724.462,240.429845,1.133647001,40386,225.743526,0.938916406,0.002879754,5
45921,821.571,309.2877169,1.623926887,46450,241.8024672,0.781804301,0.001552113,6
42463,796.355,308.3238598,1.752214056,43014,232.5200438,0.754142232,0.001448736,6
24192,577.564,212.4681236,1.460798447,24463,175.505587,0.826032555,0.002522263,3
36934,715.983,271.2667818,1.558635411,37374,216.8543966,0.799413755,0.001850276,3
43287,754.888,260.0555796,1.225268308,43653,234.7652448,0.90275027,0.002461268,5
57209,922.051,365.2606061,1.827543998,57675,269.8902761,0.738897849,0.001173967,6
62816,1005.634,413.0849867,2.125872863,63566,282.8070283,0.6846219,0.000891153,4
35315,682.216,240.6337005,1.284960208,35619,212.0482363,0.881207561,0.002534486,3
48053,825.869,303.520751,1.498451792,48678,247.3519352,0.814942419,0.001718523,6
81233,1084.625,422.1094261,1.711173177,82039,321.6038991,0.761896985,0.001080084,2
39389,745.439,278.276302,1.537146272,39790,223.9456015,0.804759873,0.001827874,6
71997,1035.853,398.0589466,1.704508152,73870,302.7695947,0.760614972,0.00114149,2
73841,1029.369,379.9428423,1.525816189,74832,306.6223756,0.807022377,0.001346303,2
79893,1115.52,410.7433014,1.650009806,81400,318.9403188,0.776495484,0.001152915,0
51735,860.034,317.8755111,1.524751621,52353,256.6535561,0.807402732,0.001610695,6
56437,949.365,371.1457281,1.911848577,57210,268.0630899,0.72225832,0.001103902,4
45116,766.705,259.0206881,1.166336482,45484,239.673685,0.925307113,0.002596135,5
28897,625.84,230.0211982,1.435381412,29227,191.8145019,0.833899238,0.002374374,3
57907,915.319,360.6609553,1.744886675,58999,271.5317335,0.752872551,0.001234337,2
33506,675.523,248.8559109,1.448021005,33856,206.545792,0.829981459,0.002174096,3
36640,719.248,268.4934083,1.542443595,37114,215.989576,0.8044502,0.001893017,6
53404,926.968,380.7954809,2.120139165,54169,260.7605888,0.68477858,0.00096716,4
28376,620.971,234.1214637,1.514671199,28687,190.0774719,0.811875463,0.002211197,3
32376,643.009,219.1300137,1.163725525,32608,203.0330109,0.926541314,0.00307693,5
26998,602.311,224.791428,1.468218726,27240,185.4047497,0.824785675,0.002376798,3
44536,793.589,297.2520768,1.548612018,45052,238.1281091,0.801098218,0.001695651,6
26951,605.502,225.1993347,1.474400279,27309,185.2432967,0.822574795,0.002359791,3
68676,1082.871,373.7116265,1.58918638,69854,295.7042424,0.79126316,0.001315816,0
71236,1055.392,345.968599,1.306820368,72582,301.1652241,0.870498724,0.001720242,0
76443,1046.079,405.8258042,1.681991589,77056,311.9779648,0.768748467,0.001143717,2
41477,762.707,286.3057308,1.549031028,41886,229.8046053,0.802654577,0.001767328,6
40544,759.063,285.0883467,1.570554372,41076,227.2052466,0.796964342,0.001749799,3
32283,675.375,249.3920316,1.508815644,32759,202.7411952,0.812941752,0.002081259,3
64588,979.277,378.6367712,1.725966095,65794,286.7681916,0.757370159,0.001189826,2
30350,640.443,235.8713896,1.437516923,30681,196.5777713,0.833410833,0.002312772,3
35826,699.05,254.24474,1.410026489,36230,213.5768712,0.840044405,0.002179929,3
42324,745.45,253.7548381,1.192089059,42666,232.1391619,0.914816693,0.002590262,5
41818,780.604,307.2995489,1.763550957,42245,230.7473321,0.750887312,0.001441045,6
49468,884.308,352.3562744,1.957850634,50140,250.967356,0.71225454,0.001130781,4
57229,934.644,374.5611129,1.918847753,57984,269.9374481,0.72067665,0.001089051,4
29795,641.153,234.7526272,1.447336255,30161,194.7721033,0.829690835,0.002303096,3
26622,600.457,222.1114152,1.452356625,26951,184.109161,0.828904542,0.002429562,3
132889,1373.51,499.646493,1.469951278,134325,411.3387045,0.823259465,0.00106537,1
64725,954.98,354.4853828,1.520029398,65283,287.0721678,0.809827941,0.001453038,0
65198,991.49,391.1459696,1.837831092,65780,288.1191973,0.736602751,0.001089476,2
34663,691.502,252.5251606,1.439876746,35079,210.0816564,0.831923662,0.002152545,6
37185,714.722,262.0844954,1.446095958,37576,217.59001,0.830228471,0.002065588,3
35464,741.988,278.138932,1.69616834,36088,212.4950993,0.763989053,0.001648171,4
30519,629.727,212.9967551,1.165590535,30847,197.1243203,0.925480392,0.003158285,5
38180,724.522,262.1790259,1.406646822,38554,220.4819399,0.84095949,0.002118566,3
42147,763.779,283.3826364,1.489326228,42667,231.6532475,0.817457451,0.001852025,3
33796,672.582,251.0179435,1.46203673,34061,207.4377103,0.826385984,0.002136737,3
25511,590.483,223.2631268,1.532535142,25785,180.226563,0.807238372,0.002292326,3
34001,689.922,252.6455802,1.46921857,34510,208.0658976,0.823548536,0.002108417,3
39807,719.325,241.4601844,1.149529135,40140,225.1307321,0.932372071,0.002827632,5
45073,782.275,270.1065059,1.268948762,45552,239.5594415,0.886907335,0.002287238,5
34681,693.865,257.8931422,1.495361809,35083,210.1361955,0.814818857,0.002021958,3
44906,792.367,304.5003544,1.616743541,45335,239.1152337,0.78527079,0.001590527,6
35287,677.949,223.6208869,1.112003227,35627,211.9641569,0.947872803,0.003155569,5
34495,683.225,253.374587,1.458747122,34812,209.5719401,0.827122967,0.00212064,3
43439,792.227,293.8008553,1.551512437,44030,235.1770664,0.8004642,0.001712855,6
69016,1020.332,402.0536158,1.823741101,69950,296.4353225,0.737302964,0.001061935,2
31845,679.808,246.9477956,1.5024276,32393,201.3611514,0.815399671,0.002114588,3
35883,707.141,260.769944,1.484935735,36296,213.7467066,0.819675394,0.00202356,3
43047,795.871,293.7567022,1.570216309,43603,234.1135252,0.79696403,0.001698164,6
50599,893.763,358.0119924,1.983670665,51246,253.820109,0.708970969,0.001102679,6
38692,706.244,234.5964057,1.11606977,38959,221.9553659,0.946115799,0.002996796,5
40341,740.654,274.7730875,1.46811776,40749,226.6357352,0.824810527,0.001944572,3
64314,997.796,346.2438026,1.458495443,65360,286.1592705,0.826467559,0.001549386,0
86338,1143.59,447.340553,1.809288013,87277,331.5553586,0.741169913,0.000964467,2
34841,675.857,231.9569641,1.210560116,35137,210.620367,0.908014846,0.002791698,5
35227,698.954,263.2494765,1.538897979,35601,211.7838744,0.804498748,0.001930959,3
56526,945.246,372.9606368,1.89979049,57562,268.2743717,0.71931015,0.00108958,4
26176,592.528,211.1267898,1.333314107,26477,182.5604511,0.864695813,0.002781463,3
42567,775.116,289.4756975,1.540234961,42999,232.8046127,0.804228523,0.001754837,6
33433,657.349,225.0025125,1.186934863,33708,206.3206672,0.916970503,0.002935035,5
41698,754.669,265.8937501,1.32068703,42263,230.4160206,0.866571781,0.00221815,6
45172,818.531,312.9938847,1.699092255,45867,239.8223858,0.766220676,0.0014732,6
31649,657.728,239.7747785,1.422644052,32010,200.7405249,0.837204506,0.002295882,3
40901,753.065,278.6887535,1.485472572,41488,228.2033537,0.818846655,0.001889625,6
40111,740.571,250.5138387,1.227933473,40644,225.9887417,0.902100829,0.00255134,5
37913,720.748,268.8042971,1.490198332,38329,219.7096513,0.817359148,0.001951999,3
38498,728.322,269.5265881,1.475742308,38954,221.3982294,0.821433726,0.001966226,3
34827,708.98,259.3345012,1.511687133,35307,210.5780464,0.811993951,0.001996803,3
51167,860.523,329.9603401,1.655749803,51877,255.2407643,0.773549828,0.001424311,6
30240,662.069,254.4625911,1.672848711,30632,196.2212115,0.771120072,0.001835312,3
36568,691.529,241.3921932,1.249964074,36883,215.7772548,0.893886633,0.00259975,5
60350,965.925,390.3405338,1.972603281,61036,277.2003004,0.710149924,0.00101472,4
34778,687.774,257.1666382,1.487814159,35160,210.4298574,0.81826266,0.002044847,3
74709,1110.564,409.2814053,1.751174122,76051,308.4192814,0.753562897,0.0010897,0
39122,725.817,245.3724594,1.207507154,39532,223.1852985,0.909577624,0.002648156,5
43156,780.507,289.2802886,1.514987001,43845,234.4097391,0.810320469,0.001782726,6
37663,712.345,233.5697952,1.134780562,38084,218.9840656,0.937553015,0.002955731,5
38426,709.22,244.3886801,1.218854105,38709,221.1911001,0.905079155,0.002632582,5
76438,1082.556,426.8496955,1.866502831,77160,311.9677617,0.730860921,0.000982844,2
43949,802.9,309.6484079,1.702018434,44415,236.5535981,0.763942562,0.001480275,6
62646,954.496,374.7266241,1.74232191,63615,282.4240863,0.753680332,0.001190556,2
69637,1008.888,393.4145063,1.72782734,70819,297.7659856,0.756875969,0.001143639,2
48991,868.685,352.6432965,1.985697658,49643,249.7544365,0.708235316,0.001117145,4
59208,958.477,371.6911507,1.82425668,60037,274.5650505,0.738691384,0.001153012,2
27098,622.92,236.0994315,1.611308923,27476,185.7477999,0.786735482,0.002058981,3
